Fund profile: Fund net assets,Fossil Free Funds: Fossil fuel grade (Number Count),"Fossil Free Funds: Fossil fuel holdings, weight","Fossil Free Funds: Coal industry, weight","Fossil Free Funds: Oil / gas industry, weight","Fossil Free Funds: Fossil-fired utilities, weight",Fossil Free Funds: Fossil fuel finance fund score,"Fossil Free Funds: Fossil fuel finance holdings, weight",Fossil Free Funds: Fossil fuel insurance fund score,"Fossil Free Funds: Fossil fuel insurance holdings, weight","Fossil Free Funds: Clean200, weight","Deforestation Free Funds: Deforestation-risk producer, weight","Deforestation Free Funds: Deforestation-risk financier, weight","Deforestation Free Funds: Deforestation-risk consumer brand, weight",esg_score,grade
45133409971,4,0.087,0.006,0.057,0.044,14,0.024,25.1,0.026,0.243,0.002,0.026,0.116,22.05,3
189480881,2,0.017,0,0.017,0,31.8,0.062,0,0,0.25,0,0.046,0.122,20.87,3
2340897252,3,0.026,0,0.026,0,4.6,0.007,0,0,0.277,0,0,0.081,21.08,3
78485956,3,0.042,0.003,0.033,0.017,7.9,0.014,6.8,0.007,0.122,0,0.019,0.046,22.02,3
655866208,4,0.076,0.02,0.06,0.035,0,0,0,0,0,0,0,0,27.61,3
37929898,4,0.073,0.025,0.073,0.025,0,0,0,0,0,0,0,0.013,26.2,3
772272892,2,0.013,0,0.013,0,3.1,0.012,18.7,0.03,0.279,0,0,0.119,19.4,2
31890020,1,0,0,0,0,0,0,0,0,0.013,0,0,0.037,22.79,3
4539488967,3,0.031,0,0.031,0,0.6,0.007,10.5,0.017,0.023,0.006,0.027,0.03,23.15,3
181737460,3,0.041,0,0.041,0,1,0.012,0,0,0.045,0.016,0.042,0.041,23.68,3
416503232,4,0.085,0,0.048,0.038,25.1,0.042,37.5,0.038,0.035,0.005,0.024,0.037,24.21,3
59845877,3,0.045,0,0.03,0.016,18.3,0.078,22.1,0.035,0.026,0.025,0.061,0.053,24.48,3
47916274,2,0.013,0,0.013,0,13.3,0.031,0,0,0.178,0,0,0.114,21.37,3
36284791,6,0.265,0.028,0.236,0,0,0,0,0,0.007,0.012,0,0.01,31.59,4
56136198,1,0,0,0,0,0,0,0,0,0.056,0,0,0,15.87,2
298179802,3,0.039,0.01,0.03,0.009,0.3,0.01,13.1,0.014,0.103,0.012,0.018,0.023,24.35,3
371004914,6,0.102,0.009,0.083,0.065,6.4,0.06,12.3,0.024,0.128,0.029,0.044,0.094,23.38,3
609809243,3,0.05,0.003,0.04,0.017,6.2,0.014,10.4,0.01,0.231,0,0.003,0.119,21.19,3
508390261,6,0.164,0,0.164,0.057,44.2,0.062,30.8,0.038,0.101,0,0.042,0.041,23.53,3
110773748,1,0,0,0,0,0,0,0,0,0,0,0,0,24.61,3
224807507,6,0.102,0.018,0.065,0.037,0,0,0,0,0.012,0,0,0.039,27.78,3
384341917,6,0.109,0.038,0.088,0,0.7,0.023,54.5,0.057,0.146,0,0.013,0.031,25.03,3
150494159,4,0.083,0,0.083,0.03,32.8,0.075,14,0.018,0.115,0.034,0.053,0.058,22.24,3
265487033,3,0.048,0.002,0.033,0.026,9.4,0.014,13,0.013,0.126,0,0.005,0.05,22.76,3
130985993,3,0.034,0,0.034,0,0,0,0,0,0,0,0,0,27,3
319340185,1,0,0,0,0,0,0,0,0,0.334,0,0,0.127,20.27,3
51123734,1,0,0,0,0,0,0,0,0,0,0,0,0,24.51,3
73861107,6,0.135,0,0.099,0.036,39.7,0.069,0,0,0.255,0,0.113,0.2,22.77,3
20932160,2,0,0,0,0,10.5,0.014,0,0,0.468,0,0.014,0,25.77,3
149267347,4,0.061,0.009,0.045,0.023,18.3,0.034,3.9,0.004,0.151,0,0.008,0.074,24.12,3
714364178,6,0.121,0.004,0.101,0.044,41.9,0.056,17.4,0.019,0.122,0,0.05,0.098,23.46,3
159599067,3,0.037,0.003,0.026,0.016,6.1,0.012,9,0.01,0.093,0.002,0.013,0.048,22.77,3
390659699,1,0,0,0,0,0,0,0,0,0.056,0,0,0,15.87,2
1725528840,3,0.02,0.001,0.014,0.007,0.3,0.001,4.5,0.005,0.299,0,0.005,0.1,20.74,3
1751056980,6,0.1,0.025,0.083,0.028,28.1,0.099,21.4,0.034,0.125,0.013,0.075,0.104,22.38,3
383084064,3,0.038,0,0.023,0.014,0,0,0,0,0.131,0,0,0.076,19.66,2
497543870,6,0.091,0.015,0.087,0.036,16.6,0.057,34.4,0.055,0.124,0.016,0.048,0.061,21.17,3
455957076,6,0.166,0.011,0.158,0.076,41.5,0.134,25.7,0.044,0.154,0.041,0.098,0.135,24.4,3
629524030,2,0.022,0,0,0.022,0,0,0,0,0.269,0,0,0.077,20.03,3
2838541126,4,0.07,0.01,0.053,0.021,0,0,0,0,0.013,0,0,0.024,25.16,3
1041797893,4,0.061,0.03,0.032,0.029,0,0,0,0,0.023,0,0,0.007,22.81,3
1038611543,3,0.023,0.007,0.012,0.014,0,0,0,0,0.363,0,0,0.115,20.86,3
2833258533,2,0.003,0,0,0.003,0,0,0,0,0.304,0,0,0.038,21.32,3
1121314950,4,0.063,0.011,0.041,0.022,0,0,0,0,0.003,0,0,0.002,29.04,3
6737444225,4,0.081,0.006,0.053,0.041,14.8,0.025,23,0.024,0.249,0.002,0.027,0.117,21.9,3
597455821,4,0.066,0.005,0.039,0.035,9.8,0.015,23.7,0.024,0.207,0.002,0.023,0.118,21.68,3
991790434,3,0.007,0.001,0.006,0.002,0.4,0.001,0.5,0.001,0.361,0,0.001,0.118,21.52,3
462765673,6,0.113,0.013,0.062,0.054,9.9,0.013,48.3,0.048,0.035,0.001,0.049,0.113,22.99,3
55983339,6,0.091,0.018,0.073,0.018,5.3,0.022,0,0,0.017,0.048,0.022,0.048,22.79,3
66913233,6,0.1,0.015,0.056,0.029,35.5,0.042,29.3,0.029,0.137,0.016,0.042,0.188,23.45,3
109471331,4,0.088,0.013,0.088,0,0,0,18.7,0.032,0,0,0,0,29.69,3
869080576,1,0,0,0,0,0,0,0,0,0.041,0,0,0.033,21.59,3
425244756,3,0.02,0,0.02,0,14,0.023,0,0,0.134,0,0.02,0.041,22.88,3
321355339,3,0.02,0,0.02,0,0,0,0,0,0.167,0,0,0.066,22.25,3
1898829263,1,0,0,0,0,0,0,0,0,0.072,0,0,0,23.75,3
418627149,1,0,0,0,0,0,0,0,0,0.123,0,0,0.061,21.45,3
676705287,1,0,0,0,0,0,0,0,0,0,0,0,0,28.04,3
373735180,3,0.045,0,0.045,0,1.4,0.01,0,0,0.078,0,0,0,24.7,3
495113451,6,0.403,0.053,0.351,0,0,0,0,0,0.065,0.128,0,0.142,32.7,4
866703273,3,0.034,0,0.034,0,0,0,0,0,0.057,0,0,0,35.61,4
30284468,2,0,0,0,0,5.4,0.024,0,0,0.097,0,0,0.099,24.75,3
1.32E+12,4,0.089,0.006,0.058,0.045,13.9,0.024,25.7,0.026,0.248,0.002,0.026,0.119,22.05,3
55470499753,3,0.051,0.004,0.034,0.025,7.5,0.013,13.5,0.014,0.13,0.001,0.014,0.063,22.86,3
21324636596,3,0.033,0,0.033,0.003,9.1,0.014,0,0,0.133,0,0.01,0.027,23.27,3
6188497920,1,0,0,0,0,0,0,0,0,0.149,0,0,0.451,21.83,3
8740017959,1,0,0,0,0,0,0,0,0,0.019,0.025,0,0.627,24.88,3
2600139501,4,0.065,0.001,0.057,0.015,17.5,0.029,7.7,0.008,0.175,0.005,0.017,0.084,22.6,3
1.02E+11,4,0.059,0.006,0.049,0.024,19,0.034,9.8,0.011,0.186,0.001,0.058,0.16,22.1,3
46937072895,2,0,0,0,0,0,0,22.4,0.024,0.211,0,0,0.2,21.53,3
790756770,4,0.084,0.023,0.068,0.012,3.6,0.023,9.7,0.01,0.105,0.021,0.029,0.015,27.16,3
1.15E+11,6,0.099,0.039,0.064,0.04,8,0.034,5.2,0.005,0.102,0.009,0.023,0.011,27.17,3
5947599001,6,0.934,0.051,0.873,0.366,0,0,0,0,0.038,0,0,0.095,31.32,4
57753302893,6,0.194,0.019,0.168,0.081,35.5,0.052,15.5,0.019,0.132,0.012,0.076,0.113,24.38,3
19848997190,3,0.053,0.006,0.053,0.008,0,0,0.9,0.001,0.006,0,0,0.007,25.55,3
1.03E+11,4,0.061,0.007,0.048,0.015,0,0,0.7,0.001,0.007,0,0,0.008,26.08,3
10609180736,4,0.063,0.011,0.048,0.025,0,0,0,0,0.019,0.003,0,0.001,27.3,3
27997985855,6,0.101,0.01,0.088,0.024,24.7,0.091,24.1,0.042,0.151,0.007,0.049,0.113,21.64,3
20972354073,2,0.004,0,0.003,0.001,12.8,0.023,6.5,0.007,0.288,0.002,0.031,0.12,20.98,3
13048331817,6,0.116,0,0.027,0.089,86.5,0.146,121.7,0.126,0,0,0.158,0,23.88,3
1569776426,6,0.268,0.098,0.191,0.028,26.4,0.054,0,0,0.098,0.016,0,0.051,28.11,3
1311236207,2,0.025,0,0.025,0.025,25.2,0.08,0,0,0.178,0,0.08,0.105,18.2,2
7330501380,3,0.046,0.01,0.035,0.006,16.6,0.031,0,0,0.128,0.006,0.022,0.092,23.29,3
2202200132,6,0.122,0.018,0.098,0.058,0.2,0.002,2.7,0.003,0.12,0.001,0.004,0.123,22.78,3
2448766799,4,0.077,0,0.072,0.033,20.3,0.038,15.1,0.017,0.083,0,0.039,0.058,23.13,3
3419473883,2,0,0,0,0,0,0,0,0,0.007,0,0,0.022,17.36,2
14775036599,4,0.069,0.003,0.055,0.029,10.7,0.02,6.4,0.007,0.235,0.001,0.008,0.092,21.57,3
38950834564,1,0,0,0,0,0,0,0,0,0.148,0,0,0,26.36,3
19200270677,1,0,0,0,0,0,0,0,0,0.119,0,0,0.063,26.25,3
73220216103,6,0.161,0.013,0.141,0.058,35.1,0.059,13.6,0.015,0.123,0.005,0.064,0.165,24.95,3
5580744206,2,0.027,0.011,0.016,0,0,0,0,0,0.064,0,0,0.015,27.49,3
2.93E+11,4,0.089,0.006,0.058,0.045,14.2,0.024,25.7,0.026,0.248,0.002,0.026,0.118,22.04,3
27121298864,4,0.086,0.006,0.057,0.042,12.7,0.021,22.8,0.023,0.219,0.002,0.023,0.106,22.77,3
2422478771,6,0.108,0.009,0.091,0.023,36.8,0.091,5.7,0.012,0.103,0.009,0.058,0.051,23.06,3
7776325474,4,0.076,0.021,0.074,0.021,55.8,0.091,19.2,0.023,0.116,0.016,0.057,0.112,20.98,3
1266543088,3,0.046,0.008,0.026,0.026,0,0,0,0,0.008,0.006,0,0.01,23.83,3
41747573290,3,0.028,0,0.028,0.007,10.8,0.026,3.3,0.004,0.145,0.004,0.017,0.044,21.91,3
9637577535,6,0.182,0.05,0.151,0.057,53.5,0.179,34.4,0.053,0.088,0.024,0.114,0.084,25.03,3
11991704165,4,0.068,0.013,0.042,0.028,19.5,0.061,14.5,0.016,0.102,0.012,0.053,0.084,23.21,3
55506382923,4,0.088,0.006,0.058,0.044,14.4,0.024,25.7,0.026,0.247,0.002,0.026,0.117,22.12,3
21623326090,4,0.073,0.012,0.053,0.029,13.2,0.035,14.8,0.018,0.131,0.004,0.026,0.066,23.3,3
20909220737,3,0.052,0.008,0.038,0.021,9.5,0.025,10.7,0.013,0.094,0.003,0.019,0.048,23.22,3
1.75E+11,6,0.149,0.02,0.099,0.077,0,0,8.1,0.009,0.039,0.01,0,0.053,23.16,3
2759130053,4,0.079,0,0.079,0,0,0,0,0,0.028,0,0,0.013,23.05,3
27147757957,6,0.09,0.011,0.061,0.03,0,0,0,0,0.042,0,0,0.019,22.83,3
29741603784,6,0.193,0.026,0.128,0.113,0,0,14.3,0.017,0.038,0.017,0,0.077,23.54,3
11747906591,4,0.057,0.003,0.054,0,12.5,0.021,0,0,0.196,0.004,0.019,0.033,23.02,3
71622980629,3,0.049,0.003,0.046,0,15.3,0.021,0,0,0.205,0.002,0.017,0.035,22.77,3
9563649165,2,0.001,0,0.001,0,0,0,0,0,0.053,0,0,0,15.86,2
65869371842,2,0.001,0,0.001,0,0,0,0,0,0.044,0,0,0,15.86,2
1132647580,3,0.035,0.003,0.032,0.002,0,0,0,0,0,0,0,0.002,29.16,3
11456496709,4,0.075,0.014,0.048,0.027,0,0,0,0,0.003,0,0,0.002,29.14,3
836184304,6,0.117,0.026,0.066,0.053,0,0,0,0,0.006,0,0,0.003,29.12,3
6238089850,3,0.05,0.008,0.043,0.007,0,0,6.7,0.007,0.023,0.009,0,0.038,25.48,3
1.44E+11,4,0.076,0.011,0.054,0.03,0,0,0.7,0.001,0.017,0.002,0,0.025,26.39,3
21746257382,3,0.035,0.002,0.03,0.008,12.5,0.024,5.3,0.006,0.094,0.003,0.017,0.044,23.14,3
8546652851,4,0.084,0.018,0.046,0.044,0,0,10.8,0.014,0.011,0.001,0,0.021,24.02,3
1627512456,4,0.08,0.027,0.049,0.029,0,0,5.2,0.009,0,0,0,0,27.09,3
95776176229,3,0.053,0.008,0.038,0.021,9.5,0.025,10.7,0.013,0.095,0.003,0.019,0.048,23.25,3
1.02E+11,4,0.06,0.01,0.044,0.024,10.9,0.029,12.2,0.015,0.108,0.004,0.021,0.055,23.28,3
91156184782,4,0.068,0.011,0.049,0.027,12.3,0.032,13.8,0.016,0.122,0.004,0.024,0.062,23.3,3
89449407614,4,0.076,0.012,0.055,0.03,13.8,0.036,15.5,0.018,0.137,0.005,0.027,0.07,23.32,3
76682961342,4,0.084,0.014,0.061,0.033,15.3,0.04,17,0.02,0.151,0.005,0.03,0.076,23.32,3
52448514165,4,0.084,0.014,0.061,0.033,15.3,0.04,17,0.02,0.151,0.005,0.03,0.076,23.32,3
30468973303,4,0.084,0.014,0.061,0.033,15.2,0.04,17,0.02,0.151,0.005,0.03,0.076,23.32,3
9685893730,4,0.084,0.014,0.061,0.033,15.3,0.04,17,0.02,0.151,0.005,0.03,0.076,23.32,3
8538044096,4,0.064,0.013,0.043,0.018,0,0,0,0,0.001,0,0,0.004,28.03,3
22297742638,4,0.086,0.006,0.054,0.044,13.8,0.022,26,0.027,0.226,0.001,0.026,0.106,22.18,3
4.64E+11,6,0.11,0.028,0.088,0.033,24.8,0.081,14.8,0.023,0.106,0.012,0.05,0.061,24.19,3
171455774,3,0.054,0.003,0.051,0.002,14.6,0.022,8.4,0.011,0.062,0,0.02,0.057,23.81,3
41282693929,2,0.019,0,0.017,0.002,1.1,0.003,0,0,0.258,0,0.003,0.109,21.19,3
1.90E+11,6,0.175,0.013,0.109,0.095,30.6,0.052,56.3,0.058,0.086,0.004,0.056,0.126,24.15,3
1.08E+11,4,0.06,0.003,0.056,0.02,18.1,0.026,0,0,0.166,0,0.019,0.07,22.59,3
23123892411,6,0.111,0,0.093,0.023,42.7,0.066,18.5,0.019,0.108,0.023,0.035,0.093,24.28,3
58395870941,4,0.084,0,0.078,0.02,40,0.069,15.5,0.019,0.176,0,0.051,0.086,23.33,3
40916069,6,0.126,0.044,0.082,0,0,0,0,0,0.161,0,0.013,0.033,26.08,3
27957170,6,0.206,0.045,0.16,0.039,25.1,0.051,0,0,0.1,0,0,0.045,24.69,3
173628755,6,0.107,0.011,0.092,0.011,0,0,2.7,0.005,0.008,0,0,0.005,28.44,3
12138558982,4,0.089,0.006,0.059,0.044,14.6,0.024,25.2,0.026,0.243,0.002,0.026,0.115,22.2,3
2133982573,3,0.004,0,0.004,0,0,0,0,0,0.261,0,0,0.057,21.05,3
904161341,4,0.076,0.007,0.062,0.026,14.7,0.04,17.2,0.024,0.172,0.002,0.045,0.084,22.46,3
383848288,4,0.071,0.014,0.054,0.025,11.1,0.036,11.8,0.016,0.122,0.006,0.026,0.057,23.66,3
243924500,6,0.102,0.017,0.078,0.039,15.7,0.043,13.9,0.017,0.153,0.008,0.031,0.086,23.71,3
2674719371,3,0.054,0.01,0.042,0.018,9.1,0.029,9.5,0.013,0.093,0.004,0.02,0.043,24.09,3
304483609,3,0.033,0,0.033,0,4.1,0.01,0,0,0.241,0,0.016,0.033,21.7,3
502759198,4,0.064,0.024,0.039,0.023,6,0.035,9.7,0.01,0.105,0,0.017,0.009,26.75,3
686892283,4,0.057,0.012,0.04,0.021,0,0,0.8,0.001,0.012,0.002,0,0.02,26.37,3
294433608,6,0.404,0,0.404,0,0,0,0,0,0.041,0,0,0,41.21,5
61820169,6,0.147,0.011,0.127,0.066,22.3,0.082,29,0.041,0.142,0.013,0.066,0.145,21.44,3
437735714,4,0.067,0.012,0.053,0.014,3.5,0.014,1.4,0.002,0.167,0.001,0.019,0.108,21.21,3
1927084339,4,0.069,0,0.052,0.029,11.8,0.026,12.1,0.013,0.193,0.003,0.035,0.13,21.65,3
2212552222,3,0.004,0,0.004,0,0,0,0,0,0.272,0,0,0.074,21.17,3
2499611911,6,0.116,0,0.095,0.044,13.1,0.034,6.5,0.007,0.095,0.004,0.052,0.156,22.45,3
57489101,3,0.05,0.011,0.03,0.009,0,0,0,0,0,0,0,0.006,28.95,3
298062148,6,0.141,0.045,0.091,0.076,0,0,15,0.021,0,0.01,0,0.027,25.11,3
302265681,6,0.099,0.031,0.057,0.043,0,0,0,0,0.009,0,0,0.02,26.1,3
2358991574,6,0.128,0.019,0.104,0.033,37,0.102,20.9,0.034,0.08,0.005,0.079,0.091,23.76,3
273784085,6,0.105,0,0.092,0.036,0,0,0,0,0.03,0,0,0.01,23.58,3
447635193,3,0.034,0,0.034,0,4.1,0.01,0,0,0.23,0,0.017,0.034,21.85,3
6445859894,3,0.024,0.008,0.013,0.014,0,0,0,0,0.368,0,0,0.116,20.82,3
395332589,3,0.029,0,0.029,0,3.4,0.008,10,0.011,0.162,0,0.008,0.032,22.19,3
1775709785,4,0.07,0,0.039,0.031,26.6,0.034,0,0,0.191,0,0.034,0.104,21.36,3
1844879244,3,0.044,0,0.044,0,0,0,0,0,0.234,0,0,0.096,19.97,2
901014066,6,0.148,0,0.115,0.033,68.6,0.119,19.8,0.025,0.068,0,0.087,0.185,25.34,3
520160140,6,0.098,0,0.074,0.023,36.2,0.096,0,0,0.131,0,0.098,0.07,24.4,3
689808762,6,0.184,0.022,0.13,0.077,5.4,0.022,25.8,0.032,0.013,0,0,0.048,23.61,3
1320171830,4,0.089,0,0.089,0.018,0,0,0,0,0.018,0,0,0.039,23.87,3
381099913,4,0.072,0.006,0.058,0.019,18.3,0.054,1.5,0.002,0.068,0,0.051,0.034,23.78,3
663001206,4,0.078,0,0.078,0,0,0,0,0,0.066,0,0,0,33.31,4
1269119300,4,0.071,0.004,0.062,0.016,25.3,0.058,6.8,0.007,0.188,0,0.069,0.111,23.44,3
302897569,3,0.008,0,0.008,0,0,0,0,0,0.346,0,0,0.053,21.05,3
73689126,6,0.104,0.038,0.067,0.038,28,0.03,40.8,0.041,0.02,0,0.03,0.026,25.98,3
528881157,6,0.108,0.016,0.083,0.041,33,0.052,35.1,0.035,0.083,0,0.051,0.057,24.14,3
65462898,3,0.036,0,0.036,0,0,0,0,0,0.02,0,0,0,23.56,3
169014289,1,0,0,0,0,0,0,0,0,0.077,0,0,0.046,26.36,3
377138681,3,0.027,0,0.027,0,0,0,0,0,0,0,0,0,30.2,4
263590826,6,0.122,0.045,0.099,0.067,0,0,30.6,0.031,0,0,0,0.035,26.15,3
250755242,4,0.087,0.006,0.057,0.044,14,0.024,25.1,0.026,0.243,0.002,0.025,0.116,22.05,3
1079694196,1,0,0,0,0,0,0,0,0,0.168,0,0,0.033,24.75,3
743037259,4,0.074,0.023,0.043,0.03,0,0,0,0,0.003,0,0,0.005,28.05,3
306935866,4,0.066,0.03,0.03,0.036,4.7,0.031,0,0,0.109,0,0.023,0.004,26.79,3
1316279840,4,0.069,0.007,0.057,0.02,22.1,0.052,10.5,0.012,0.166,0.001,0.057,0.089,23.1,3
17450954695,6,0.097,0.027,0.07,0.037,2.5,0.01,18.8,0.022,0.047,0,0,0.033,23.66,3
5820060996,6,0.098,0.029,0.094,0.024,0,0,8.4,0.014,0.012,0,0,0.008,27.69,3
1205272572,4,0.06,0.011,0.045,0.023,8.4,0.024,6.7,0.009,0.073,0.004,0.018,0.044,23.97,3
1556986350,4,0.076,0.014,0.057,0.029,11,0.032,9.1,0.012,0.101,0.005,0.023,0.06,23.57,3
980935635,4,0.083,0.015,0.064,0.03,12.8,0.036,10.9,0.015,0.126,0.005,0.027,0.073,23.4,3
147754163,4,0.085,0.015,0.066,0.03,13.1,0.036,11.5,0.015,0.132,0.005,0.027,0.076,23.39,3
222330833,6,0.118,0.014,0.098,0.044,30.7,0.094,23.1,0.036,0.126,0.012,0.06,0.073,23.63,3
3294035074,4,0.056,0.006,0.05,0.023,0,0,4.1,0.006,0.032,0.003,0,0.011,23.96,3
1270834203,6,0.098,0.014,0.07,0.035,17.9,0.03,22.3,0.023,0.071,0.002,0.037,0.067,23.65,3
105016414,4,0.056,0,0.056,0,13.6,0.018,0,0,0.016,0,0.047,0.085,26.13,3
36116710,4,0.068,0,0.068,0,9.5,0.012,0,0,0.027,0,0.033,0.089,25.62,3
2164340855,6,0.109,0,0.109,0,,0,,0,0,0,0,0.047,26.56,3
558654598,6,0.136,0.011,0.136,0.034,21.3,0.028,0,0,0.051,0.02,0.055,0.137,23.01,3
1508018202,6,0.185,0.033,0.17,0.083,0,0,15,0.018,0.019,0.021,0,0,23.2,3
95474509,6,0.119,0.021,0.097,0.043,0,0,7.6,0.013,0,0,0,0,26.13,3
145457576,6,0.59,0.06,0.49,0.407,0,0,0,0,0.065,0,0,0,23.61,3
366165276,1,0,0,0,0,0,0,0,0,0.052,0,0,0,15.61,2
20205808,6,0.372,0.031,0.328,0.141,0,0,0,0,0.058,0.01,0,0.008,22.51,3
358932780,1,0,0,0,0,0,0,0,0,0.076,0,0,0,16.08,2
58748580,6,0.971,0.024,0.935,0.106,0,0,0,0,0,0,0,0,30.54,4
541646940,3,0.052,0,0.046,0.006,0,0,0,0,0.287,0,0,0,23.23,3
155141411,3,0.03,0.007,0.015,0.021,5.6,0.038,21.7,0.022,0.104,0.036,0.003,0.033,26.2,3
45064400,6,0.142,0.047,0.093,0.086,0,0,0,0,0.006,0.019,0.008,0.02,24.32,3
647503332,1,0,0,0,0,0,0,0,0,0.032,0,0,0.096,22.49,3
305875308,1,0,0,0,0,0,0,0,0,0,0,0,0,25.15,3
119039656,4,0.082,0.047,0.082,0.082,11.9,0.047,32.4,0.052,0.199,0,0,0.112,23.31,3
39517423,6,0.113,0.047,0.113,0.086,20.3,0.05,55.2,0.08,0.111,0,0,0.053,22.93,3
44157357,1,0,0,0,0,0,0,0,0,0,0,0,0,26.62,3
119113330,1,0,0,0,0,0,0,0,0,0.121,0,0,0,27.05,3
947505599,2,0.01,0,0.01,0,0,0,0,0,0,0,0,0,23.04,3
1297181536,1,0,0,0,0,0,0,0,0,0,0,0,0.021,24.37,3
2251760433,1,0,0,0,0,0,0,0,0,0,0,0,0,23.53,3
2711927445,1,0,0,0,0,0,0,0,0,0,0,0,0,22.31,3
782941582,1,0,0,0,0,0,0,0,0,0,0,0,0,28.63,3
2180090115,1,0,0,0,0,0,0,0,0,0,0,0,0,23.36,3
524891437,6,0.173,0.01,0.138,0.08,68.3,0.127,0,0,0.062,0.015,0.068,0.04,23.09,3
15211447,4,0.08,0.029,0.066,0.022,5.6,0.031,7.1,0.007,0.11,0,0,0.007,25.49,3
70216699,6,0.108,0.026,0.108,0.026,16,0.085,0,0,0.047,0,0.075,0.004,23.09,3
275884636,6,0.153,0.01,0.127,0.063,56.4,0.11,0,0,0.071,0.01,0.078,0.05,22.31,3
614504132,6,0.146,0.028,0.115,0.083,10.5,0.044,0,0,0.025,0.019,0,0.028,23.55,3
263763251,6,0.112,0.03,0.071,0.052,0,0,0,0,0,0,0,0.007,27.35,3
523966448,1,0,0,0,0,0,0,0,0,0.059,0,0,0.109,22.62,3
238268305,1,0,0,0,0,0,0,0,0,0.169,0,0,0.112,20.1,3
335627243,1,0,0,0,0,0,0,0,0,0.161,0,0,0.067,20.94,3
1342517594,2,0.013,0,0.013,0,0,0,0,0,0.292,0,0,0.084,21.22,3
197900357,2,0.008,0.005,0.003,0.005,4.2,0.006,0,0,0.285,0,0,0.125,20.36,3
317536727,4,0.059,0.02,0.039,0.02,0,0,0,0,0.063,0,0,0.013,23.51,3
88493718,4,0.08,0.034,0.037,0.052,0,0,0,0,0.003,0,0,0.006,27.95,3
637253598,2,0.002,0,0.002,0,0,0,0,0,0.015,0,0,0.046,22.95,3
539068668,2,0.005,0,0.005,0,0,0,0,0,0.133,0,0,0.055,23.44,3
1528053437,1,0,0,0,0,0,0,0,0,0.367,0,0,0.05,21.58,3
38079371,4,0.056,0,0.056,0.013,15.6,0.031,0,0,0.1,0,0.015,0.067,22.48,3
284288873,6,0.145,0.024,0.089,0.065,7.5,0.031,5.7,0.01,0.032,0,0,0.058,24.87,3
437594735,2,0.012,0,0.012,0,0,0,0,0,0,0,0,0,23.73,3
165027418,1,0,0,0,0,0,0,0,0,0.053,0,0,0,15.86,2
159801636,1,0,0,0,0,0,0,0,0,0.076,0,0,0,16.29,2
70764973,3,0.054,0,0.033,0.021,21.1,0.029,0,0,0.221,0,0.036,0.076,22.06,3
100307846,6,0.109,0.009,0.07,0.039,0,0,0,0,0.011,0,0,0,29.73,3
231431049,6,0.125,0,0.122,0.031,60,0.081,14.2,0.018,0.169,0.009,0.047,0.119,26.27,3
450636266,6,0.091,0.016,0.081,0.021,38.6,0.062,6.8,0.009,0.072,0,0.02,0.085,24.64,3
149316300,6,0.142,0.026,0.126,0.034,59.7,0.096,10.9,0.014,0.111,0,0.031,0.132,24.78,3
254422880,4,0.056,0.026,0.031,0.019,3.3,0.024,0,0,0.126,0,0.033,0,23.7,3
243740259,6,0.142,0,0.105,0.083,0,0,13.5,0.016,0.017,0.012,0,0.038,23.68,3
309656537,4,0.06,0.004,0.043,0.017,0,0,0,0,0.003,0,0,0.006,26.88,3
284696592,1,0,0,0,0,0,0,0,0,0.18,0,0,0.128,19.95,2
6444087981,4,0.058,0.031,0.055,0.044,0,0,0,0,0.125,0,0,0.041,24.16,3
873767816,4,0.071,0.013,0.058,0.013,0,0,1.1,0.001,0.011,0,0,0.02,22.59,3
287030810,6,0.185,0.02,0.176,0.061,39.1,0.056,44.6,0.051,0.069,0.023,0.044,0.097,25.71,3
1300197086,1,0,0,0,0,0,0,0,0,0.323,0,0,0.102,21.15,3
1092842476,4,0.077,0,0.065,0.044,33.3,0.057,21.1,0.024,0.139,0,0.039,0.159,23.97,3
848755995,6,0.465,0,0.275,0.203,0,0,190.2,0.19,0,0,0,0.039,23.1,3
260234721,6,0.129,0.012,0.096,0.054,21.9,0.058,17.5,0.026,0.117,0.001,0.017,0.104,22.66,3
483911442,6,0.131,0.012,0.098,0.055,22.2,0.059,17.7,0.026,0.118,0.001,0.017,0.105,22.66,3
1035241641,4,0.086,0,0.073,0.039,29.8,0.055,0,0,0.157,0,0.037,0.123,20.16,3
2346457251,4,0.068,0,0.058,0.024,40.7,0.065,13.8,0.017,0.223,0,0.027,0.079,21.88,3
826042768,4,0.081,0.01,0.047,0.038,11.6,0.015,20.5,0.022,0.214,0,0.015,0.104,22.25,3
735161190,4,0.075,0.017,0.05,0.025,0,0,5.1,0.007,0.011,0,0,0.036,24.74,3
350459034,4,0.072,0.017,0.045,0.023,0,0,0,0,0,0,0,0.008,27.74,3
921436822,4,0.055,0.008,0.039,0.024,9.1,0.024,12.1,0.014,0.105,0.003,0.02,0.057,23.45,3
1556730656,4,0.065,0.009,0.046,0.028,11,0.029,14.6,0.017,0.127,0.004,0.025,0.068,23.44,3
1003320256,4,0.074,0.011,0.053,0.032,12.7,0.034,16.5,0.02,0.142,0.005,0.029,0.077,23.3,3
1279306198,4,0.082,0.012,0.058,0.035,13.9,0.037,18.2,0.022,0.157,0.005,0.031,0.085,23.23,3
